,Interpolation RMSE,Interpolation MAE,Interpolation Bias,Interpolation Spatial corr,U-Net T+Elev RMSE,U-Net T+Elev MAE,U-Net T+Elev Bias,U-Net T+Elev Spatial corr,Transformer T+Elev RMSE,Transformer T+Elev MAE,Transformer T+Elev Bias,Transformer T+Elev Spatial corr,Truth Tmax mean (deg C),Dew point mean (deg C),U-Net minus Transformer RMSE,Transformer beats U-Net,U-Net beats interpolation,Transformer beats interpolation,Precip mean (mm day-1),Gust max mean (m s-1),Low cloud cover mean (%),Total cloud cover mean (%),Temperature regime,Humidity regime,Rain regime,Wind regime,Cloud regime,Low-cloud regime,Rainy day,Very wet day,Very windy day,Very cloudy day,Hot and wet,Hot and cloudy,Hot and humid
2025-06-19,1.6108289,1.190306,-0.5593655,0.883225843218931,1.0460452,0.8362994,-0.17917278,0.9457990562425389,1.1107748,0.88529354,-0.25329265,0.9427195908909008,28.687674,19.434168,-0.06472957,False,True,True,6.012469,12.6364355,40.085365,65.69479,Hot,Humid,Wet,Windy,Cloudy,High low-cloud,True,False,False,False,True,True,True
2025-06-20,1.4707475,1.1139634,-0.52067566,0.9159828237014749,1.0688164,0.789611,0.033251718,0.9507497785189402,1.0543712,0.79743576,0.006773755,0.9556910808678625,25.192924,14.776666,0.014445186,True,True,True,2.100837,15.476496,28.116644,42.716125,Cool,Moderate humidity,Dry,Windy,Clear,Moderate low-cloud,True,False,True,False,False,False,False
2025-06-21,1.7580079,1.2784628,-0.99353826,0.8519118806675707,1.0882993,0.8714006,-0.591497,0.9376063946777891,1.1081989,0.8914363,-0.6465057,0.9386010928900633,28.855844,15.13716,-0.019899607,False,True,True,0.76991314,11.389466,5.2802706,37.25458,Hot,Moderate humidity,Dry,Windy,Clear,Low low-cloud,False,False,False,False,False,False,False
2025-06-22,1.8715688,1.3631815,-0.44181484,0.8428119774703402,1.4731364,1.1864636,-0.3610144,0.9076531894923475,1.4835532,1.209824,-0.38222644,0.9097712997745958,30.247362,19.455177,-0.010416746,False,True,True,3.748949,12.609003,14.22001,64.193985,Hot,Humid,Moderate rain,Windy,Partly cloudy,Low low-cloud,True,False,False,False,False,False,True
2025-06-23,2.0054893,1.4294374,-1.0113919,0.7974344840372231,1.7848511,1.5300436,-1.4487965,0.9017613040692748,1.5585291,1.329746,-1.249391,0.9190736815851356,33.654613,21.238504,0.22632194,True,True,True,0.54162127,10.196642,20.511711,58.3756,Hot,Humid,Dry,Moderate wind,Partly cloudy,Moderate low-cloud,False,False,False,False,False,False,True
2025-06-24,2.0089993,1.3535955,-0.28323853,0.6168085251036346,1.567742,1.2739422,-1.0469173,0.855127026552359,1.4015709,1.108311,-0.8258098,0.8631534649743606,34.533447,21.01998,0.16617107,True,True,True,0.5677659,10.2029505,13.258141,49.079906,Hot,Humid,Dry,Moderate wind,Clear,Low low-cloud,False,False,False,False,False,False,True
2025-06-25,1.8985573,1.3592454,-1.029859,0.8911828026939648,1.5602313,1.2922915,-1.0449591,0.9454242320732243,1.5656968,1.2898391,-1.0696253,0.9470671074276539,31.892715,19.515217,-0.0054655075,False,True,True,0.42986533,9.63456,4.7774897,35.905174,Hot,Humid,Dry,Moderate wind,Clear,Low low-cloud,False,False,False,False,False,False,True
2025-06-26,2.1616793,1.6680528,0.008153681,0.9434336957815264,2.4003234,1.862701,0.41027597,0.9347093395808475,2.5032027,1.9887092,0.41303405,0.9325132612799898,25.706924,15.744437,-0.102879286,False,False,False,1.7022125,10.111972,14.369091,59.71651,Moderate,Moderate humidity,Dry,Moderate wind,Partly cloudy,Low low-cloud,True,False,False,False,False,False,False
2025-06-27,2.0718975,1.6040752,-0.24184161,0.763923052535824,1.979311,1.563581,0.3721,0.789046732767703,1.9751749,1.5318929,0.35696885,0.7832295239873466,22.88928,14.403328,0.0041360855,True,True,True,3.009798,10.6923065,29.890503,61.416004,Cool,Dry,Moderate rain,Moderate wind,Partly cloudy,High low-cloud,True,False,False,False,False,False,False
2025-06-28,1.8253177,1.533024,-0.59429806,0.972613526495369,1.762196,1.4180301,0.06797722,0.97649574506757,1.9942192,1.6110932,0.004639463,0.9731991601022596,25.690374,17.112177,-0.23202324,False,True,False,6.1024437,11.297082,44.840668,74.71593,Moderate,Moderate humidity,Wet,Windy,Cloudy,High low-cloud,True,False,False,False,False,False,False
2025-06-29,1.6364661,1.2725029,-0.81700265,0.9558179897201756,1.1160644,0.887634,-0.4040414,0.9753602001371843,1.2331159,0.9877185,-0.51693416,0.9747948900345654,27.485487,17.654371,-0.11705148,False,True,True,4.374959,10.178885,45.273544,61.85715,Moderate,Humid,Moderate rain,Moderate wind,Partly cloudy,High low-cloud,True,False,False,False,False,False,False
2025-06-30,1.8197033,1.3697517,-0.8992986,0.7491069686376083,1.170281,0.9719488,-0.7072622,0.8963573980371342,1.1321563,0.91927123,-0.71528983,0.9063318848288698,30.35908,18.429117,0.0381248,True,True,True,2.7899249,9.615982,31.391909,65.706924,Hot,Humid,Moderate rain,Moderate wind,Cloudy,High low-cloud,True,False,False,False,False,True,True
2025-07-01,1.5763203,1.198664,-0.5421718,0.881328718495139,1.0643203,0.86549133,-0.24435897,0.9414237828273085,1.0260149,0.8306658,-0.281587,0.9492280392498907,29.039568,20.746933,0.0383054,True,True,True,4.9175863,11.638638,33.845932,78.65518,Hot,Humid,Wet,Windy,Cloudy,High low-cloud,True,False,False,True,True,True,True
2025-07-02,1.5466399,1.1376954,-0.7108888,0.6910135494733046,1.0120646,0.80467695,-0.29844564,0.8259767696403226,1.0640353,0.84177196,-0.34206796,0.8105561663678845,28.489134,18.255598,-0.05197072,False,True,True,3.5059915,11.379883,18.477827,57.572136,Hot,Humid,Moderate rain,Windy,Partly cloudy,Low low-cloud,True,False,False,False,False,False,True
2025-07-03,1.5975664,1.180271,-0.48863697,0.8795010364751658,1.065533,0.8394679,-0.055875756,0.9430712489881774,1.0990491,0.8751954,-0.17776847,0.9416886173344167,28.115612,16.48611,-0.03351605,False,True,True,7.6249366,11.878078,21.81779,58.074516,Hot,Moderate humidity,Wet,Windy,Partly cloudy,Moderate low-cloud,True,True,False,False,True,False,False
2025-07-04,1.4630705,1.1523254,-0.63188493,0.9312757274269385,1.0100391,0.8029089,-0.08599235,0.9601735042035829,0.9608696,0.77150327,-0.13015386,0.9659744167203749,25.54699,12.8204775,0.04916948,True,True,True,2.2239058,10.443695,17.770058,41.67087,Moderate,Dry,Dry,Moderate wind,Clear,Low low-cloud,True,False,False,False,False,False,False
2025-07-05,1.6700574,1.2930355,-0.85456866,0.8203082336809773,1.1657152,0.9332399,-0.45921952,0.8964114971239664,1.2086068,0.93750334,-0.5397224,0.8935953224657612,28.569298,14.320867,-0.04289162,False,True,True,0.4182959,9.3192835,5.255008,49.51192,Hot,Dry,Dry,Calm,Clear,Low low-cloud,False,False,False,False,False,False,False
2025-07-06,1.6053009,1.1966137,-0.6950536,0.6428288284529465,1.1761204,0.97112495,-0.7206599,0.8193106446702818,1.1255696,0.92500615,-0.69786996,0.8367712135587225,30.827553,18.241173,0.05055082,True,True,True,2.7557442,11.060803,5.6911645,73.67678,Hot,Humid,Moderate rain,Windy,Cloudy,Low low-cloud,True,False,False,False,False,True,True
2025-07-07,1.8365436,1.4407002,-0.85576653,0.8334409782140726,1.5757947,1.2438939,-0.7502985,0.8706621734311802,1.6326172,1.2919624,-0.7818513,0.8624195753718978,30.424074,20.50444,-0.05682254,False,True,True,5.178919,11.527428,29.492832,60.638474,Hot,Humid,Wet,Windy,Partly cloudy,High low-cloud,True,False,False,False,True,False,True
2025-07-08,1.72377,1.3255074,-0.5873473,0.931472364344494,1.3034155,1.0230451,-0.18407393,0.9573727871180525,1.3230664,1.0708131,-0.279522,0.9589194351203425,28.516794,19.980705,-0.019650817,False,True,True,5.2212415,11.618442,38.351753,65.381165,Hot,Humid,Wet,Windy,Cloudy,High low-cloud,True,False,False,False,True,True,True
2025-07-09,1.4080489,1.0564154,-0.58286047,0.898565603631827,1.1140494,0.8675006,-0.086799785,0.9262849542360195,1.1278238,0.8849998,-0.16912958,0.9270673572874739,27.979437,18.716305,-0.013774395,False,True,True,4.0003767,8.929825,28.678358,67.351036,Moderate,Humid,Moderate rain,Calm,Cloudy,Moderate low-cloud,True,False,False,False,False,False,False
2025-07-10,1.4960477,1.2157425,-0.8474679,0.909352798308394,1.2368904,1.0050315,-0.26816046,0.9132671585196404,1.3439347,1.0883938,-0.33479106,0.9042263254753555,26.934961,18.610432,-0.10704422,False,True,True,6.4316363,9.025422,29.633379,71.682915,Moderate,Humid,Wet,Calm,Cloudy,High low-cloud,True,False,False,False,False,False,False
2025-07-11,1.500268,1.1956605,-0.9667853,0.8966224748350532,1.2211974,0.9969454,-0.6878239,0.9114317930536486,1.2425019,1.035348,-0.7129401,0.9099511095766021,29.314243,19.245998,-0.021304488,False,True,True,4.613267,8.802773,32.434013,73.4659,Hot,Humid,Wet,Calm,Cloudy,High low-cloud,True,False,False,False,True,True,True
2025-07-12,1.5498673,1.2336229,-0.6352224,0.8782579195124186,1.2728324,1.0307398,-0.4924126,0.9176181765545243,1.3290645,1.0879062,-0.46765545,0.9149657219892986,29.689436,20.181599,-0.056232095,False,True,True,3.099001,8.656191,33.758793,63.660378,Hot,Humid,Moderate rain,Calm,Partly cloudy,High low-cloud,True,False,False,False,False,False,True
2025-07-13,1.5925657,1.2652239,-0.7760325,0.8152922395546367,1.057232,0.85123855,-0.414765,0.899117140756778,1.0912535,0.8830039,-0.4842022,0.9045957053758009,28.970343,20.378584,-0.034021497,False,True,True,3.671027,9.340362,35.755844,63.694656,Hot,Humid,Moderate rain,Calm,Partly cloudy,High low-cloud,True,False,False,False,False,False,True
2025-07-14,1.734348,1.4397292,-0.99691916,0.8471008740597158,1.3014234,1.0893375,-0.5163437,0.8836978480377002,1.3283968,1.1041825,-0.58101135,0.8822166102931497,28.400843,20.856588,-0.026973367,False,True,True,3.8661911,8.868632,28.69515,57.950146,Hot,Humid,Moderate rain,Calm,Partly cloudy,Moderate low-cloud,True,False,False,False,False,False,True
2025-07-15,1.6878368,1.2621094,-0.7566227,0.5042638118078607,1.1687518,0.9479304,-0.7116376,0.750663128353531,1.1178693,0.9050491,-0.6493382,0.7609222536584026,30.62644,19.855488,0.050882578,True,True,True,3.0047967,8.552398,33.152084,58.96077,Hot,Humid,Moderate rain,Calm,Partly cloudy,High low-cloud,True,False,False,False,False,False,True
2025-07-16,1.6428564,1.1898787,-0.5820841,0.609671624677963,1.1810461,0.9746489,-0.756517,0.8134086325195576,1.0802847,0.8852682,-0.65877354,0.8361742520490185,31.524374,20.636957,0.10076141,True,True,True,3.5693839,9.220286,26.228245,62.001953,Hot,Humid,Moderate rain,Calm,Partly cloudy,Moderate low-cloud,True,False,False,False,False,False,True
2025-07-17,1.4043736,1.0536901,-0.2770553,0.8512827477030472,1.16574,0.8939986,-0.24694781,0.8899901734684462,1.0767927,0.82938373,-0.20056584,0.9049362852085848,30.364813,21.324362,0.088947296,True,True,True,5.294311,13.673033,38.219997,74.1567,Hot,Humid,Wet,Windy,Cloudy,High low-cloud,True,False,True,False,True,True,True
2025-07-18,1.3197713,0.988088,-0.5479905,0.924412577352973,0.92810327,0.7354663,-0.0055878456,0.9560742585593033,0.96681845,0.76140726,-0.031856447,0.9538307880112437,26.043753,14.973148,-0.038715184,False,True,True,3.2165334,12.517293,23.298582,55.193897,Moderate,Moderate humidity,Moderate rain,Windy,Partly cloudy,Moderate low-cloud,True,False,False,False,False,False,False
2025-07-19,1.8156031,1.484771,-0.9590217,0.7677361017459025,1.3135478,1.0556402,-0.4208901,0.8522387404210066,1.3091006,1.0531961,-0.46876025,0.8587057861314639,27.758127,15.846224,0.0044472218,True,True,True,1.7725638,8.837419,12.832149,48.183292,Moderate,Moderate humidity,Dry,Calm,Clear,Low low-cloud,True,False,False,False,False,False,False
2025-07-20,1.3921986,1.0721008,-0.47680178,0.9465120191424585,1.1524168,0.92095333,-0.0567338,0.9593352023788372,1.1726875,0.9407155,-0.16370139,0.9626995582561949,27.555065,19.296873,-0.020270705,False,True,True,7.8233643,11.498533,26.148073,73.95105,Moderate,Humid,Wet,Windy,Cloudy,Moderate low-cloud,True,True,False,False,False,False,False
2025-07-21,1.3335108,1.0615366,-0.69273627,0.9598000211936037,0.84301984,0.6722081,-0.18152443,0.9787459840010759,0.8944301,0.7104895,-0.21197535,0.9761285150224057,24.840208,13.866737,-0.051410258,False,True,True,3.754313,12.521294,26.703897,44.578915,Cool,Dry,Moderate rain,Windy,Clear,Moderate low-cloud,True,False,False,False,False,False,False
2025-07-22,1.6806606,1.3431222,-1.0748609,0.9005027066911152,1.0845823,0.84416866,-0.51651174,0.9467977735221403,1.0278158,0.8157904,-0.54355925,0.9520427939047236,25.750055,11.700073,0.05676651,True,True,True,0.14607039,9.749749,9.61,28.257109,Moderate,Dry,Dry,Moderate wind,Clear,Low low-cloud,False,False,False,False,False,False,False
2025-07-23,1.5779915,1.2396924,-0.8709098,0.769896924693154,0.97844094,0.793328,-0.4078661,0.8855472526889402,0.959142,0.76761514,-0.49466816,0.8919674875898617,28.131374,14.33159,0.019298911,True,True,True,0.03939169,8.277021,7.5584455,34.360306,Hot,Dry,Dry,Calm,Clear,Low low-cloud,False,False,False,False,False,False,False
2025-07-24,1.4517516,1.0516363,-0.5175538,0.7449015619622682,1.0663171,0.8624285,-0.6161836,0.8411761541845061,0.9792833,0.7743956,-0.5210583,0.8474662605555292,30.851646,18.094807,0.08703381,True,True,True,0.80931365,10.969987,10.004707,56.599407,Hot,Humid,Dry,Moderate wind,Partly cloudy,Low low-cloud,False,False,False,False,False,False,True
2025-07-25,1.7008349,1.2590383,-0.7153031,0.9100982815572057,1.351738,1.1096431,-0.53866935,0.9454234240074871,1.4066966,1.1584784,-0.5714752,0.9412738166116854,30.54758,20.57634,-0.054958582,False,True,True,3.529164,11.727416,15.0362215,47.237682,Hot,Humid,Moderate rain,Windy,Clear,Low low-cloud,True,False,False,False,False,False,True
2025-07-26,1.6757877,1.3303007,-1.076323,0.8703039472346424,1.1393611,0.92766035,-0.6472972,0.9291936573274573,1.2676142,1.0083889,-0.71484035,0.9119815370452482,29.135582,17.409824,-0.1282531,False,True,True,2.3808634,10.03949,13.710806,49.636272,Hot,Moderate humidity,Dry,Moderate wind,Clear,Low low-cloud,True,False,False,False,False,False,False
2025-07-27,1.5070988,1.1890056,-0.55040854,0.9230160676396892,1.2573241,1.015574,-0.16347884,0.9464504404845401,1.3541503,1.124849,-0.19531216,0.9466820271012992,28.356653,19.964355,-0.096826196,False,True,True,3.584908,10.119887,19.225843,63.38409,Hot,Humid,Moderate rain,Moderate wind,Partly cloudy,Moderate low-cloud,True,False,False,False,False,False,True
2025-07-28,1.6921428,1.3073953,-0.88810223,0.7795640846619608,1.4468703,1.1981474,-0.9838085,0.8612703799802673,1.335343,1.1099813,-0.92658526,0.8809568932640157,31.684092,19.857449,0.11152732,True,True,True,1.1295396,8.7464075,21.500465,47.297195,Hot,Humid,Dry,Calm,Clear,Moderate low-cloud,True,False,False,False,False,False,True
2025-07-29,1.8254601,1.3871899,-0.9363909,0.8353149720875076,1.6136352,1.3517255,-1.1707408,0.9069880264912135,1.5737008,1.3160079,-1.1502641,0.9137953877530021,32.52368,19.79836,0.039934397,True,True,True,0.55051476,7.7926154,19.139597,41.8648,Hot,Humid,Dry,Calm,Clear,Moderate low-cloud,False,False,False,False,False,False,True
2025-07-30,1.7975562,1.4207728,-1.1463526,0.8863231451930025,1.632581,1.3717855,-1.1694093,0.9131482737061465,1.6144187,1.3562037,-1.179762,0.9191569482992534,31.64245,19.302414,0.01816225,True,True,True,0.9052661,7.9041376,16.947971,47.502033,Hot,Humid,Dry,Calm,Clear,Low low-cloud,False,False,False,False,False,False,True
2025-07-31,2.5061297,1.9867178,0.80154353,0.9288969573946062,2.760831,2.1392357,1.341782,0.928805825274839,2.7773995,2.2090445,1.3164313,0.9346904528504457,24.166267,17.217857,-0.016568422,False,False,False,4.7428203,9.1000805,25.082539,76.66831,Cool,Moderate humidity,Wet,Calm,Cloudy,Moderate low-cloud,True,False,False,True,False,False,False
2025-08-01,1.497152,1.1573136,-0.18976563,0.4848412499603449,1.5489,1.1225837,0.33298594,0.5140450854779468,1.4853181,1.076514,0.37901706,0.5622341830822258,22.789639,12.731158,0.06358194,True,False,True,6.2787046,11.20877,33.771816,69.424324,Cool,Dry,Wet,Windy,Cloudy,High low-cloud,True,False,False,False,False,False,False
2025-08-02,1.2700543,0.9564741,-0.39432576,0.6953197093541982,0.9338797,0.72935104,0.2553914,0.8404947464848737,0.8389202,0.64876324,0.17751831,0.8661556370809224,24.746628,10.829869,0.0949595,True,True,True,1.73454,10.960163,15.162293,45.18905,Cool,Dry,Dry,Moderate wind,Clear,Low low-cloud,True,False,False,False,False,False,False
2025-08-03,1.3968576,1.0733027,-0.6455114,0.6764021713061573,0.9094753,0.7293397,-0.045833204,0.8246538761508682,0.88071775,0.71521133,-0.16284639,0.8419038583128771,26.542318,12.323468,0.028757572,True,True,True,2.910678,10.611244,12.301615,31.98358,Moderate,Dry,Moderate rain,Moderate wind,Clear,Low low-cloud,True,False,False,False,False,False,False
2025-08-04,1.4495488,1.0936737,-0.6251973,0.8070966798334931,0.94712836,0.76799524,-0.13739161,0.8979369105276322,0.98092765,0.79650563,-0.24945264,0.8949139778532047,27.561188,13.935827,-0.03379929,False,True,True,2.3856049,9.079585,13.6643095,38.4353,Moderate,Dry,Dry,Calm,Clear,Low low-cloud,True,False,False,False,False,False,False
2025-08-05,1.3375117,1.0051513,-0.3609489,0.7983079972113406,1.0453056,0.8163754,0.17346638,0.8707823459810722,1.0369717,0.8266997,0.07399473,0.876443126020128,26.81794,14.5492735,0.008333921,True,True,True,3.2005095,9.026239,12.541985,59.504944,Moderate,Moderate humidity,Moderate rain,Calm,Partly cloudy,Low low-cloud,True,False,False,False,False,False,False
2025-08-06,1.3599008,1.0251495,-0.5012407,0.7443775667088663,0.9832977,0.7725275,0.13524465,0.8620283621680959,0.9981904,0.788586,0.06380673,0.8561182866685801,25.429634,15.237882,-0.014892697,False,True,True,0.9693127,9.867461,11.844023,52.491333,Moderate,Moderate humidity,Dry,Moderate wind,Clear,Low low-cloud,False,False,False,False,False,False,False
2025-08-07,1.343486,0.988532,-0.62166125,0.6852503583712266,0.8636514,0.6845173,-0.048546903,0.831867443553521,0.8667138,0.6794432,-0.14371058,0.8343417509191426,26.85245,14.903732,-0.003062427,False,True,True,1.0728056,9.218613,13.213723,50.74135,Moderate,Moderate humidity,Dry,Calm,Clear,Low low-cloud,True,False,False,False,False,False,False
2025-08-08,1.4805032,1.107697,-0.5357178,0.6198638140698745,1.1061118,0.87367266,-0.04542595,0.7428569562934902,1.0615757,0.8333976,-0.13712808,0.7712752789559475,27.489695,14.170644,0.044536114,True,True,True,0.9136535,8.670099,11.824611,39.24956,Moderate,Dry,Dry,Calm,Clear,Low low-cloud,False,False,False,False,False,False,False
2025-08-09,1.4440926,1.0936224,-0.51782054,0.6813559086863649,1.0837204,0.8792231,-0.18578607,0.7504435186941936,1.0193012,0.826432,-0.2526441,0.788859314398292,28.605846,13.921936,0.06441927,True,True,True,6.026102,9.44627,10.352804,41.41165,Hot,Dry,Wet,Calm,Clear,Low low-cloud,True,False,False,False,True,False,False
2025-08-10,1.5428429,1.1462525,-0.24620837,0.6854252723003694,1.211384,0.98657197,-0.29720974,0.7428819746906199,1.0916481,0.8810582,-0.25912893,0.7980099858178953,30.39978,14.6206665,0.119735956,True,True,True,1.5885824,9.350014,13.1072445,41.085056,Hot,Moderate humidity,Dry,Calm,Clear,Low low-cloud,True,False,False,False,False,False,False
2025-08-11,1.5830791,1.1536723,-0.5645728,0.7603437814725587,1.2977531,1.0636624,-0.7526226,0.8540929714537827,1.2296311,0.9797885,-0.68562,0.868237428508469,31.37431,16.266615,0.06812203,True,True,True,1.0931766,8.509472,12.884723,32.500256,Hot,Moderate humidity,Dry,Calm,Clear,Low low-cloud,True,False,False,False,False,False,False
2025-08-12,1.7398517,1.2620299,-0.6421422,0.6385869160364026,1.532365,1.2665288,-1.0137289,0.7516765333497781,1.373925,1.1059171,-0.8503328,0.7849994902180613,32.38521,17.874146,0.15844,True,True,True,1.5939314,8.261635,13.437535,32.926403,Hot,Humid,Dry,Calm,Clear,Low low-cloud,True,False,False,False,False,False,True
2025-08-13,1.9082222,1.5176111,-0.7561369,0.7066455489127319,1.7914078,1.4660262,-0.6682387,0.7128974893371731,1.7041653,1.3841857,-0.6422041,0.7459166318571356,30.315243,19.941872,0.087242484,True,True,True,3.0051172,9.5894375,22.817188,54.057674,Hot,Humid,Moderate rain,Moderate wind,Partly cloudy,Moderate low-cloud,True,False,False,False,False,False,True
2025-08-14,1.5233624,1.1514677,-0.7230964,0.801383823460346,1.1257935,0.90155387,-0.47748357,0.8774757514566324,1.1313975,0.9151922,-0.5843755,0.889976880691996,29.546833,19.000704,-0.0056040287,False,True,True,4.084654,9.211889,26.921555,64.03102,Hot,Humid,Moderate rain,Calm,Partly cloudy,Moderate low-cloud,True,False,False,False,False,False,True
2025-08-15,1.4151042,1.0356812,-0.53572124,0.8450604644171247,1.0201937,0.8120216,-0.29743433,0.901896160233722,0.9967229,0.80417585,-0.31156197,0.9060661779564073,29.519962,15.098081,0.023470819,True,True,True,3.5285168,9.280236,20.046259,33.93637,Hot,Moderate humidity,Moderate rain,Calm,Clear,Moderate low-cloud,True,False,False,False,False,False,False
2025-08-16,1.4631962,1.0963264,-0.5929736,0.7264482114538383,1.0648906,0.8530919,-0.5061272,0.8204173482686211,1.0100735,0.8161446,-0.4865893,0.8296345646870812,30.131453,16.358877,0.05481708,True,True,True,0.3425566,9.095411,20.8775,33.11258,Hot,Moderate humidity,Dry,Calm,Clear,Moderate low-cloud,False,False,False,False,False,False,False
2025-08-17,1.6918344,1.3252876,-0.2987895,0.8999542537442917,1.3668607,1.0319853,-0.082386576,0.9395262333973214,1.3743577,1.0079261,-0.16375624,0.9382294709601665,29.288366,18.005625,-0.007496953,False,True,True,3.1067755,10.051123,23.79201,46.567074,Hot,Humid,Moderate rain,Moderate wind,Clear,Moderate low-cloud,True,False,False,False,False,False,True
2025-08-18,1.5427816,1.1953149,-0.04704869,0.8173946794116164,1.7467229,1.3190324,0.55439484,0.8007672343281828,1.684423,1.2768049,0.4944232,0.7965725047307667,22.98738,11.524159,0.062299967,True,False,False,1.4861276,12.271412,25.961224,57.97028,Cool,Dry,Dry,Windy,Partly cloudy,Moderate low-cloud,True,False,False,False,False,False,False
2025-08-19,1.5051136,1.1194834,-0.26535717,0.7150823973804558,1.3609595,0.9990101,0.4084944,0.775017442444381,1.3123157,0.976885,0.3447693,0.7683386084288285,23.305862,12.094088,0.048643827,True,True,True,1.0136266,10.371677,22.199326,65.85466,Cool,Dry,Dry,Moderate wind,Cloudy,Moderate low-cloud,True,False,False,False,False,False,False
2025-08-20,2.0073915,1.6112676,0.1493438,0.8878434164767649,1.9385688,1.5476195,0.7873876,0.9139195617788142,1.9629215,1.5662165,0.78309256,0.9157474021478424,20.982029,14.572156,-0.02435267,False,True,True,3.664469,9.0114765,35.572517,79.1692,Cool,Moderate humidity,Moderate rain,Calm,Cloudy,High low-cloud,True,False,False,True,False,False,False
2025-08-21,1.3127527,1.028052,-0.10584504,0.7994663256759803,1.3055745,1.0032008,0.48578775,0.8272730381789354,1.3593504,1.0558795,0.5275562,0.8081688875913375,22.866848,13.44755,-0.053775907,False,True,False,13.111159,13.756735,40.512615,71.249,Cool,Dry,Wet,Windy,Cloudy,High low-cloud,True,True,True,False,False,False,False
2025-08-22,1.410372,1.0775347,-0.56035155,0.5610334241790862,0.7709847,0.60901356,0.017482389,0.8354053985068464,0.77791035,0.6147214,-0.12227328,0.8303854004579587,26.971718,12.297782,-0.0069256425,False,True,True,13.503258,18.514412,21.016693,46.690002,Moderate,Dry,Wet,Windy,Clear,Moderate low-cloud,True,True,True,False,False,False,False
2025-08-23,1.3839871,1.06076,-0.48598117,0.6330769307970963,0.84062093,0.6616325,-0.0039792242,0.8053014327158518,0.83241147,0.6534723,-0.1278719,0.8079484258733173,27.585068,13.893332,0.008209467,True,True,True,0.48818675,13.318901,18.636475,43.434856,Moderate,Dry,Dry,Windy,Clear,Low low-cloud,False,False,True,False,False,False,False
2025-08-24,1.6710311,1.317902,-0.08682783,0.7517739004773305,1.480974,1.1445155,0.54245734,0.8409135326903524,1.4790535,1.1328716,0.42222333,0.8356022716075107,25.614914,16.239073,0.0019204617,True,True,True,2.5231657,11.215574,20.984865,62.9973,Moderate,Moderate humidity,Moderate rain,Windy,Partly cloudy,Moderate low-cloud,True,False,False,False,False,False,False
2025-08-25,1.3255377,1.038763,-0.46666923,0.9264584623298662,0.9048173,0.68814355,0.1287349,0.9621756265589825,0.90478283,0.69699645,0.09000735,0.9648288189768,24.669298,14.542465,3.4451485e-05,True,True,True,8.17891,13.342757,26.478844,63.269497,Cool,Moderate humidity,Wet,Windy,Partly cloudy,Moderate low-cloud,True,True,True,False,False,False,False
2025-08-26,1.2887889,1.0134009,-0.6081457,0.9259344223410606,0.91250235,0.7326749,-0.1818572,0.9554476699113709,0.849481,0.6752513,-0.10736475,0.9613066623644941,22.527382,10.624544,0.06302136,True,True,True,1.4887563,11.273876,24.245079,51.001102,Cool,Dry,Dry,Windy,Clear,Moderate low-cloud,True,False,False,False,False,False,False
2025-08-27,1.2735585,1.0005518,-0.51078737,0.9022367410921508,0.9927832,0.8041543,-0.071242295,0.9305988247256138,0.8838639,0.7004487,0.033866458,0.9453389892395831,21.431393,9.224759,0.10891926,True,True,True,4.024685,10.790403,12.046536,51.235886,Cool,Dry,Moderate rain,Moderate wind,Clear,Low low-cloud,True,False,False,False,False,False,False
2025-08-28,1.2966336,1.0206378,-0.584108,0.8399429764948203,0.72924334,0.5705923,-0.057480253,0.9387053715678141,0.69718933,0.5433753,-0.064511105,0.9422332747721966,23.635216,8.854384,0.032054007,True,True,True,2.3472507,9.938483,8.20058,53.841766,Cool,Dry,Dry,Moderate wind,Partly cloudy,Low low-cloud,True,False,False,False,False,False,False
2025-08-29,1.0682527,0.8340879,-0.14438306,0.9598923628509642,0.8655134,0.6944819,0.35570464,0.9780041385187851,0.846429,0.67067456,0.42263827,0.9821960742556759,20.984941,11.208225,0.019084394,True,True,True,9.362516,12.2326565,18.557217,68.15604,Cool,Dry,Wet,Windy,Cloudy,Low low-cloud,True,True,False,False,False,False,False
2025-08-30,1.227622,0.96839523,-0.36770576,0.9266116727772348,1.076783,0.859792,0.1566052,0.9381515325836082,0.94637495,0.7507109,0.18405995,0.9527659804728829,20.882973,8.425012,0.13040799,True,True,True,2.522681,10.66123,18.265778,49.82482,Cool,Dry,Moderate rain,Moderate wind,Clear,Low low-cloud,True,False,False,False,False,False,False
2025-08-31,1.3522402,1.0604935,-0.6694393,0.7452445399933948,0.92002743,0.7330943,-0.08833602,0.846614154621973,0.8583942,0.6824511,-0.1435167,0.8664084008500968,23.737785,9.115921,0.06163323,True,True,True,1.001994,8.696742,10.98073,49.3493,Cool,Dry,Dry,Calm,Clear,Low low-cloud,True,False,False,False,False,False,False
